id,place_id,name,address,city,state,country,postal_code,latitude,longitude,phone_number,website,rating,user_ratings_total,types,keyword,place_type,tile_lat,tile_lon,business_status,raw_data,created_at
"f1e1ff75-ab78-4067-ae79-1b9fb3ed75c0","ChIJ47atsOhYXIYRDEFWXGo6Hjw","Rudy's Feed Store","1801 Nogalitos St, San Antonio, TX 78225, USA","San Antonio","TX","USA","78225","29.3955409","-98.51619269999999","(210) 223-2832","http://www.rudysfeedstore.com/","4.7","1251","[""establishment"",""food"",""point_of_interest"",""store""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""1801 Nogalitos St, San Antonio, TX 78225, USA"",""formatted_phone_number"":""(210) 223-2832"",""geometry"":{""location"":{""lat"":29.3955409,""lng"":-98.51619269999999},""viewport"":{""northeast"":{""lat"":29.3968383802915,""lng"":-98.51481336970848},""southwest"":{""lat"":29.3941404197085,""lng"":-98.5175113302915}}},""name"":""Rudy's Feed Store"",""opening_hours"":{""open_now"":false,""periods"":[{""close"":{""day"":1,""time"":""1730""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""1730""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""1730""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""1730""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""1730""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""1400""},""open"":{""day"":6,""time"":""0830""}}],""weekday_text"":[""Monday: 9:00 AM – 5:30 PM"",""Tuesday: 9:00 AM – 5:30 PM"",""Wednesday: 9:00 AM – 5:30 PM"",""Thursday: 9:00 AM – 5:30 PM"",""Friday: 9:00 AM – 5:30 PM"",""Saturday: 8:30 AM – 2:00 PM"",""Sunday: Closed""]},""rating"":4.7,""types"":[""establishment"",""food"",""point_of_interest"",""store""],""user_ratings_total"":1251,""website"":""http://www.rudysfeedstore.com/""}","2025-07-22T22:53:47.934Z"
"af65cc50-e29f-4d74-a16f-46080312b621","ChIJl7Wjf2GeToYRZp5gLCxhhf4","Nauti Dog Barkery formerly RAW","5553 W Lovers Ln, Dallas, TX 75209, USA","San Antonio","TX","USA","75209","32.8515465","-96.81769949999999","(214) 350-0808","http://nautidogbarkery.com/","4.8","48","[""establishment"",""point_of_interest"",""store""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""5553 W Lovers Ln, Dallas, TX 75209, USA"",""formatted_phone_number"":""(214) 350-0808"",""geometry"":{""location"":{""lat"":32.8515465,""lng"":-96.81769949999999},""viewport"":{""northeast"":{""lat"":32.8528102302915,""lng"":-96.8166456197085},""southwest"":{""lat"":32.8501122697085,""lng"":-96.8193435802915}}},""name"":""Nauti Dog Barkery formerly RAW"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1600""},""open"":{""day"":0,""time"":""1200""}},{""close"":{""day"":1,""time"":""1800""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1800""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1800""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1800""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1800""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1700""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 10:00 AM – 6:00 PM"",""Tuesday: 10:00 AM – 6:00 PM"",""Wednesday: 10:00 AM – 6:00 PM"",""Thursday: 10:00 AM – 6:00 PM"",""Friday: 10:00 AM – 6:00 PM"",""Saturday: 10:00 AM – 5:00 PM"",""Sunday: 12:00 – 4:00 PM""]},""rating"":4.8,""types"":[""establishment"",""point_of_interest"",""store""],""user_ratings_total"":48,""website"":""http://nautidogbarkery.com/""}","2025-07-22T22:53:48.202Z"
"f9b99b70-0eae-49da-b609-a237cd22de7d","ChIJLxIAkwBZXIYRzk-OEmcYMNg","Ramirez Feed Store","3819 Nogalitos St, San Antonio, TX 78211, USA","San Antonio","TX","USA","78211","29.377852","-98.5317655","(210) 977-8993","","4.4","345","[""food"",""store"",""pet_store"",""establishment"",""point_of_interest""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""3819 Nogalitos St, San Antonio, TX 78211, USA"",""formatted_phone_number"":""(210) 977-8993"",""geometry"":{""location"":{""lat"":29.377852,""lng"":-98.5317655},""viewport"":{""northeast"":{""lat"":29.3791169802915,""lng"":-98.53030596970851},""southwest"":{""lat"":29.3764190197085,""lng"":-98.53300393029151}}},""name"":""Ramirez Feed Store"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1600""},""open"":{""day"":0,""time"":""0900""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""0830""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""0830""}},{""close"":{""day"":3,""time"":""1800""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""0830""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""0830""}},{""close"":{""day"":6,""time"":""1700""},""open"":{""day"":6,""time"":""0830""}}],""weekday_text"":[""Monday: 8:30 AM – 7:00 PM"",""Tuesday: 8:30 AM – 7:00 PM"",""Wednesday: 10:00 AM – 6:00 PM"",""Thursday: 8:30 AM – 7:00 PM"",""Friday: 8:30 AM – 7:00 PM"",""Saturday: 8:30 AM – 5:00 PM"",""Sunday: 9:00 AM – 4:00 PM""]},""rating"":4.4,""types"":[""food"",""store"",""pet_store"",""establishment"",""point_of_interest""],""user_ratings_total"":345}","2025-07-22T22:53:48.471Z"
"a26bfb9b-15c3-4003-aafe-e4b70411b011","ChIJW_YashP1XIYR5hcai3I4iHQ","Mike's Dog Store","6338 N New Braunfels Ave, San Antonio, TX 78209, USA","San Antonio","TX","USA","78209","29.4880672","-98.45882929999999","(210) 824-9247","http://www.mikesdogstore.com/","4.8","137","[""establishment"",""pet_store"",""store"",""point_of_interest""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""6338 N New Braunfels Ave, San Antonio, TX 78209, USA"",""formatted_phone_number"":""(210) 824-9247"",""geometry"":{""location"":{""lat"":29.4880672,""lng"":-98.45882929999999},""viewport"":{""northeast"":{""lat"":29.4894121802915,""lng"":-98.45758391970848},""southwest"":{""lat"":29.4867142197085,""lng"":-98.46028188029149}}},""name"":""Mike's Dog Store"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1700""},""open"":{""day"":0,""time"":""1300""}},{""close"":{""day"":1,""time"":""1800""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1800""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1800""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1800""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1800""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1800""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 10:00 AM – 6:00 PM"",""Tuesday: 10:00 AM – 6:00 PM"",""Wednesday: 10:00 AM – 6:00 PM"",""Thursday: 10:00 AM – 6:00 PM"",""Friday: 10:00 AM – 6:00 PM"",""Saturday: 10:00 AM – 6:00 PM"",""Sunday: 1:00 – 5:00 PM""]},""rating"":4.8,""types"":[""establishment"",""pet_store"",""store"",""point_of_interest""],""user_ratings_total"":137,""website"":""http://www.mikesdogstore.com/""}","2025-07-22T22:53:48.748Z"
"702bad82-d94f-4f5c-89f3-7e0576250b56","ChIJR2DmsB5LW4YRraDQkzPTKyo","Jake and Blue's Raw Dog Food - Austin","2700 Barton Creek Blvd, Austin, TX 78735, USA","San Antonio","TX","USA","78735","30.2894887","-97.8714509","(325) 805-1488","https://jakeandblues.com/","5","3","[""establishment"",""store"",""point_of_interest""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""2700 Barton Creek Blvd, Austin, TX 78735, USA"",""formatted_phone_number"":""(325) 805-1488"",""geometry"":{""location"":{""lat"":30.2894887,""lng"":-97.8714509},""viewport"":{""northeast"":{""lat"":30.2907252802915,""lng"":-97.87004081970849},""southwest"":{""lat"":30.2880273197085,""lng"":-97.8727387802915}}},""name"":""Jake and Blue's Raw Dog Food - Austin"",""rating"":5,""types"":[""establishment"",""store"",""point_of_interest""],""user_ratings_total"":3,""website"":""https://jakeandblues.com/""}","2025-07-22T22:53:49.017Z"
"64c1cd94-6e26-4111-8d03-d8553a450288","ChIJAVbFOwNhXIYRKkOytfkKIcI","Natural Grocers","13310 NW Military Hwy, San Antonio, TX 78231, USA","San Antonio","TX","USA","13310","29.5643063","-98.53740649999999","(210) 764-1111","https://www.naturalgrocers.com/store/san-antonio-nw-military-highway?utm_source=googlemaps&utm_medium=local&utm_campaign=san-antonio-nw-military-highway","4.5","661","[""supermarket"",""food"",""store"",""establishment"",""health"",""grocery_or_supermarket"",""point_of_interest""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""13310 NW Military Hwy, San Antonio, TX 78231, USA"",""formatted_phone_number"":""(210) 764-1111"",""geometry"":{""location"":{""lat"":29.5643063,""lng"":-98.53740649999999},""viewport"":{""northeast"":{""lat"":29.5655107802915,""lng"":-98.5361773697085},""southwest"":{""lat"":29.5628128197085,""lng"":-98.5388753302915}}},""name"":""Natural Grocers"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1936""},""open"":{""day"":0,""time"":""0857""}},{""close"":{""day"":1,""time"":""2036""},""open"":{""day"":1,""time"":""0857""}},{""close"":{""day"":2,""time"":""2036""},""open"":{""day"":2,""time"":""0857""}},{""close"":{""day"":3,""time"":""2036""},""open"":{""day"":3,""time"":""0857""}},{""close"":{""day"":4,""time"":""2036""},""open"":{""day"":4,""time"":""0857""}},{""close"":{""day"":5,""time"":""2036""},""open"":{""day"":5,""time"":""0857""}},{""close"":{""day"":6,""time"":""2036""},""open"":{""day"":6,""time"":""0857""}}],""weekday_text"":[""Monday: 8:57 AM – 8:36 PM"",""Tuesday: 8:57 AM – 8:36 PM"",""Wednesday: 8:57 AM – 8:36 PM"",""Thursday: 8:57 AM – 8:36 PM"",""Friday: 8:57 AM – 8:36 PM"",""Saturday: 8:57 AM – 8:36 PM"",""Sunday: 8:57 AM – 7:36 PM""]},""rating"":4.5,""types"":[""supermarket"",""food"",""store"",""establishment"",""health"",""grocery_or_supermarket"",""point_of_interest""],""user_ratings_total"":661,""website"":""https://www.naturalgrocers.com/store/san-antonio-nw-military-highway?utm_source=googlemaps&utm_medium=local&utm_campaign=san-antonio-nw-military-highway""}","2025-07-22T22:53:49.291Z"
"1b8190de-fc10-4d67-80c7-56008197ad84","ChIJ9S9xcBT1XIYR6nStTGbUm0I","Natural Grocers","6514 N New Braunfels Ave, San Antonio, TX 78209, USA","San Antonio","TX","USA","78209","29.4912754","-98.45882089999999","(210) 829-5236","https://www.naturalgrocers.com/store/san-antonio-alamo-heights?utm_source=googlemaps&utm_medium=local&utm_campaign=san-antonio-alamo-heights","4.6","477","[""grocery_or_supermarket"",""health"",""supermarket"",""store"",""point_of_interest"",""establishment"",""food""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""6514 N New Braunfels Ave, San Antonio, TX 78209, USA"",""formatted_phone_number"":""(210) 829-5236"",""geometry"":{""location"":{""lat"":29.4912754,""lng"":-98.45882089999999},""viewport"":{""northeast"":{""lat"":29.49259813029149,""lng"":-98.45760391970849},""southwest"":{""lat"":29.4899001697085,""lng"":-98.4603018802915}}},""name"":""Natural Grocers"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1936""},""open"":{""day"":0,""time"":""0857""}},{""close"":{""day"":1,""time"":""2036""},""open"":{""day"":1,""time"":""0827""}},{""close"":{""day"":2,""time"":""2036""},""open"":{""day"":2,""time"":""0827""}},{""close"":{""day"":3,""time"":""2036""},""open"":{""day"":3,""time"":""0827""}},{""close"":{""day"":4,""time"":""2036""},""open"":{""day"":4,""time"":""0827""}},{""close"":{""day"":5,""time"":""2036""},""open"":{""day"":5,""time"":""0827""}},{""close"":{""day"":6,""time"":""2036""},""open"":{""day"":6,""time"":""0827""}}],""weekday_text"":[""Monday: 8:27 AM – 8:36 PM"",""Tuesday: 8:27 AM – 8:36 PM"",""Wednesday: 8:27 AM – 8:36 PM"",""Thursday: 8:27 AM – 8:36 PM"",""Friday: 8:27 AM – 8:36 PM"",""Saturday: 8:27 AM – 8:36 PM"",""Sunday: 8:57 AM – 7:36 PM""]},""rating"":4.6,""types"":[""grocery_or_supermarket"",""health"",""supermarket"",""store"",""point_of_interest"",""establishment"",""food""],""user_ratings_total"":477,""website"":""https://www.naturalgrocers.com/store/san-antonio-alamo-heights?utm_source=googlemaps&utm_medium=local&utm_campaign=san-antonio-alamo-heights""}","2025-07-22T22:53:49.562Z"
"bf90bfb1-0ddf-4cf6-88e3-c4afbb902531","ChIJF7ap1utdXIYR_JplYid9dhE","Just Food For Dogs","Inside Petco, 6001 Northwest Loop 410, San Antonio, TX 78238, USA","San Antonio","TX","USA","78238","29.475949","-98.61245989999999","(210) 647-4007","https://www.justfoodfordogs.com/store/6001-northwest-loop-410-san-antonio-tx-78238.html?utm_source=local&utm_medium=organic&utm_campaign=GMB&utm_content=petshop","","","[""point_of_interest"",""establishment"",""pet_store"",""store""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""Inside Petco, 6001 Northwest Loop 410, San Antonio, TX 78238, USA"",""formatted_phone_number"":""(210) 647-4007"",""geometry"":{""location"":{""lat"":29.475949,""lng"":-98.61245989999999},""viewport"":{""northeast"":{""lat"":29.4772002802915,""lng"":-98.61100916970848},""southwest"":{""lat"":29.4745023197085,""lng"":-98.6137071302915}}},""name"":""Just Food For Dogs"",""types"":[""point_of_interest"",""establishment"",""pet_store"",""store""],""website"":""https://www.justfoodfordogs.com/store/6001-northwest-loop-410-san-antonio-tx-78238.html?utm_source=local&utm_medium=organic&utm_campaign=GMB&utm_content=petshop""}","2025-07-22T22:53:49.817Z"
"b77e760a-3166-4904-8b2c-4d33e73a28f0","ChIJMdYNZoyXXIYRYSoGcZcr1bg","Tomlinson's Feed","1683 TX-46 Ste 200, New Braunfels, TX 78132, USA","San Antonio","TX","USA","78132","29.7148868","-98.1615029","(830) 627-3700","https://tomlinsons.com/pages/tomlinsons-new-braunfels","4.7","251","[""store"",""point_of_interest"",""pet_store"",""establishment""]","raw dog food","raw_dog_food","29.4241","-98.4936","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""1683 TX-46 Ste 200, New Braunfels, TX 78132, USA"",""formatted_phone_number"":""(830) 627-3700"",""geometry"":{""location"":{""lat"":29.7148868,""lng"":-98.1615029},""viewport"":{""northeast"":{""lat"":29.7162450302915,""lng"":-98.16008026970849},""southwest"":{""lat"":29.7135470697085,""lng"":-98.16277823029151}}},""name"":""Tomlinson's Feed"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""1900""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""1900""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 7:00 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 7:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.7,""types"":[""store"",""point_of_interest"",""pet_store"",""establishment""],""user_ratings_total"":251,""website"":""https://tomlinsons.com/pages/tomlinsons-new-braunfels""}","2025-07-22T22:53:50.086Z"
"78c25c65-ec74-4909-a84a-55f76df1ad1a","ChIJ6fUz1qx_j4AROEIG7sgJVdI","SFRAW San Francisco Raw Feeders","250 Napoleon St G, San Francisco, CA 94124, USA","San Francisco","CA","USA","94124","37.7468763","-122.4011153","(415) 225-0589","http://sfraw.com/","4.7","36","[""establishment"",""food"",""point_of_interest"",""store"",""grocery_or_supermarket"",""health""]","raw dog food","raw_dog_food","37.7749","-122.4194","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""250 Napoleon St G, San Francisco, CA 94124, USA"",""formatted_phone_number"":""(415) 225-0589"",""geometry"":{""location"":{""lat"":37.7468763,""lng"":-122.4011153},""viewport"":{""northeast"":{""lat"":37.7482742302915,""lng"":-122.3997414697085},""southwest"":{""lat"":37.7455762697085,""lng"":-122.4024394302915}}},""name"":""SFRAW San Francisco Raw Feeders"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1700""},""open"":{""day"":0,""time"":""1200""}},{""close"":{""day"":1,""time"":""1700""},""open"":{""day"":1,""time"":""1200""}},{""close"":{""day"":2,""time"":""1700""},""open"":{""day"":2,""time"":""1200""}},{""close"":{""day"":3,""time"":""1700""},""open"":{""day"":3,""time"":""1200""}},{""close"":{""day"":4,""time"":""1700""},""open"":{""day"":4,""time"":""1200""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""1700""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 12:00 – 5:00 PM"",""Tuesday: 12:00 – 5:00 PM"",""Wednesday: 12:00 – 5:00 PM"",""Thursday: 12:00 – 5:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 9:00 AM – 5:00 PM"",""Sunday: 12:00 – 5:00 PM""]},""rating"":4.7,""types"":[""establishment"",""food"",""point_of_interest"",""store"",""grocery_or_supermarket"",""health""],""user_ratings_total"":36,""website"":""http://sfraw.com/""}","2025-07-22T22:53:52.768Z"
"271ba33a-2b2f-4fb2-8837-3282b5fb2916","ChIJG83VRvCAhYAR1MMEz0kgWwM","Jeffrey's Natural Pet Foods North Beach","1841 Powell St, San Francisco, CA 94133, USA","San Francisco","CA","USA","94133","37.8017173","-122.4112963","(415) 402-0342","http://www.jeffreyspets.com/","4.7","112","[""pet_store"",""establishment"",""point_of_interest"",""store""]","raw dog food","raw_dog_food","37.7749","-122.4194","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""1841 Powell St, San Francisco, CA 94133, USA"",""formatted_phone_number"":""(415) 402-0342"",""geometry"":{""location"":{""lat"":37.8017173,""lng"":-122.4112963},""viewport"":{""northeast"":{""lat"":37.8030752802915,""lng"":-122.4098721197085},""southwest"":{""lat"":37.8003773197085,""lng"":-122.4125700802915}}},""name"":""Jeffrey's Natural Pet Foods North Beach"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1900""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1900""},""open"":{""day"":3,""time"":""1000""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1900""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 10:00 AM – 7:00 PM"",""Tuesday: 10:00 AM – 7:00 PM"",""Wednesday: 10:00 AM – 7:00 PM"",""Thursday: 10:00 AM – 7:00 PM"",""Friday: 10:00 AM – 7:00 PM"",""Saturday: 10:00 AM – 7:00 PM"",""Sunday: 10:00 AM – 7:00 PM""]},""rating"":4.7,""types"":[""pet_store"",""establishment"",""point_of_interest"",""store""],""user_ratings_total"":112,""website"":""http://www.jeffreyspets.com/""}","2025-07-22T22:53:53.039Z"
"aab783fa-d1dc-4307-8925-f23f2ce30a69","ChIJKWZmbMl_j4ARYcMoM6s02Qc","Pawtrero Hill BathHouse & Feed","199 Mississippi St, San Francisco, CA 94107, USA","San Francisco","CA","USA","94107","37.7641057","-122.3944936","(415) 863-7297","https://www.pawtrero.com/","4.8","230","[""establishment"",""store"",""pet_store"",""point_of_interest""]","raw dog food","raw_dog_food","37.7749","-122.4194","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""199 Mississippi St, San Francisco, CA 94107, USA"",""formatted_phone_number"":""(415) 863-7297"",""geometry"":{""location"":{""lat"":37.7641057,""lng"":-122.3944936},""viewport"":{""northeast"":{""lat"":37.7654438302915,""lng"":-122.3932736197085},""southwest"":{""lat"":37.7627458697085,""lng"":-122.3959715802915}}},""name"":""Pawtrero Hill BathHouse & Feed"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1900""},""open"":{""day"":1,""time"":""1100""}},{""close"":{""day"":2,""time"":""1900""},""open"":{""day"":2,""time"":""1100""}},{""close"":{""day"":3,""time"":""1900""},""open"":{""day"":3,""time"":""1100""}},{""close"":{""day"":4,""time"":""1900""},""open"":{""day"":4,""time"":""1100""}},{""close"":{""day"":5,""time"":""1900""},""open"":{""day"":5,""time"":""1100""}},{""close"":{""day"":6,""time"":""1800""},""open"":{""day"":6,""time"":""1000""}}],""weekday_text"":[""Monday: 11:00 AM – 7:00 PM"",""Tuesday: 11:00 AM – 7:00 PM"",""Wednesday: 11:00 AM – 7:00 PM"",""Thursday: 11:00 AM – 7:00 PM"",""Friday: 11:00 AM – 7:00 PM"",""Saturday: 10:00 AM – 6:00 PM"",""Sunday: 10:00 AM – 6:00 PM""]},""rating"":4.8,""types"":[""establishment"",""store"",""pet_store"",""point_of_interest""],""user_ratings_total"":230,""website"":""https://www.pawtrero.com/""}","2025-07-22T22:53:53.312Z"
"408a19a6-dcb1-4726-bdc7-162abacd2ab3","ChIJ4_ngJ6eAhYARQJwdLLDl1xk","The Animal House","157 Fillmore St, San Francisco, CA 94117, USA","San Francisco","CA","USA","94117","37.7710511","-122.4304068","(415) 552-0233","http://www.theanimalhousesf.com/","4.8","131","[""establishment"",""point_of_interest"",""store""]","raw dog food","raw_dog_food","37.7749","-122.4194","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""157 Fillmore St, San Francisco, CA 94117, USA"",""formatted_phone_number"":""(415) 552-0233"",""geometry"":{""location"":{""lat"":37.7710511,""lng"":-122.4304068},""viewport"":{""northeast"":{""lat"":37.77240863029149,""lng"":-122.4289850697085},""southwest"":{""lat"":37.7697106697085,""lng"":-122.4316830302915}}},""name"":""The Animal House"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1100""}},{""close"":{""day"":1,""time"":""1800""},""open"":{""day"":1,""time"":""1100""}},{""close"":{""day"":2,""time"":""1800""},""open"":{""day"":2,""time"":""1100""}},{""close"":{""day"":3,""time"":""1800""},""open"":{""day"":3,""time"":""1100""}},{""close"":{""day"":4,""time"":""1800""},""open"":{""day"":4,""time"":""1100""}},{""close"":{""day"":5,""time"":""1800""},""open"":{""day"":5,""time"":""1100""}},{""close"":{""day"":6,""time"":""1800""},""open"":{""day"":6,""time"":""1100""}}],""weekday_text"":[""Monday: 11:00 AM – 6:00 PM"",""Tuesday: 11:00 AM – 6:00 PM"",""Wednesday: 11:00 AM – 6:00 PM"",""Thursday: 11:00 AM – 6:00 PM"",""Friday: 11:00 AM – 6:00 PM"",""Saturday: 11:00 AM – 6:00 PM"",""Sunday: 11:00 AM – 6:00 PM""]},""rating"":4.8,""types"":[""establishment"",""point_of_interest"",""store""],""user_ratings_total"":131,""website"":""http://www.theanimalhousesf.com/""}","2025-07-22T22:53:53.585Z"
"3fff6def-7dd7-4709-8e30-eecdc5a4010a","ChIJoybf0R9-j4ARROvoMLb_Joc","Pet Food Express","1975 Market St, San Francisco, CA 94103, USA","San Francisco","CA","USA","94103","37.7692242","-122.4261912","(415) 431-4567","https://www.petfood.express/","4.6","880","[""store"",""point_of_interest"",""establishment"",""pet_store""]","raw dog food","raw_dog_food","37.7749","-122.4194","OPERATIONAL","{""business_status"":""OPERATIONAL"",""formatted_address"":""1975 Market St, San Francisco, CA 94103, USA"",""formatted_phone_number"":""(415) 431-4567"",""geometry"":{""location"":{""lat"":37.7692242,""lng"":-122.4261912},""viewport"":{""northeast"":{""lat"":37.7706801802915,""lng"":-122.4249560697085},""southwest"":{""lat"":37.7679822197085,""lng"":-122.4276540302915}}},""name"":""Pet Food Express"",""opening_hours"":{""open_now"":true,""periods"":[{""close"":{""day"":0,""time"":""2000""},""open"":{""day"":0,""time"":""0900""}},{""close"":{""day"":1,""time"":""2000""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""2000""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""2000""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""2000""},""open"":{""day"":4,""time"":""0900""}},{""close"":{""day"":5,""time"":""2000""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""2000""},""open"":{""day"":6,""time"":""0900""}}],""weekday_text"":[""Monday: 9:00 AM – 8:00 PM"",""Tuesday: 9:00 AM – 8:00 PM"",""Wednesday: 9:00 AM – 8:00 PM"",""Thursday: 9:00 AM – 8:00 PM"",""Friday: 9:00 AM – 8:00 PM"",""Saturday: 9:00 AM – 8:00 PM"",""Sunday: 9:00 AM – 8:00 PM""]},""rating"":4.6,""types"":[""store"",""point_of_interest"",""establishment"",""pet_store""],""user_ratings_total"":880,""website"":""https://www.petfood.express/""}","2025-07-22T22:53:53.859Z"
